 65.19	1592	1592	U	0	unclassified
 34.81	850	28	R	1	root
 33.46	817	0	R1	131567	  cellular organisms
 33.42	816	9	D	2	    Bacteria
 24.82	606	1	D1	1783272	      Terrabacteria group
 19.90	486	26	P	1239	        Firmicutes
 15.60	381	0	C	186801	          Clostridia
 15.60	381	25	O	186802	            Eubacteriales
  7.74	189	21	F	186803	              Lachnospiraceae
  2.05	50	15	G	572511	                Blautia
  0.74	18	18	S	1737424	                  Blautia massiliensis
  0.33	8	0	G1	2648079	                  unclassified Blautia
  0.33	8	8	S	2479767	                    Blautia sp. SC05B48
  0.29	7	0	S	40520	                  Blautia obeum
  0.29	7	7	S1	657314	                    Blautia obeum A2-162
  0.04	1	1	S	1912897	                  Blautia argi
  0.04	1	1	S	2779518	                  Blautia liquoris
  0.90	22	0	G	2316020	                Mediterraneibacter
  0.49	12	11	S	33038	                  [Ruminococcus] gnavus
  0.04	1	1	S1	411470	                    [Ruminococcus] gnavus ATCC 29149
  0.41	10	0	S	33039	                  [Ruminococcus] torques
  0.41	10	10	S1	657313	                    [Ruminococcus] torques L2-14
  0.90	22	2	G	33042	                Coprococcus
  0.57	14	14	S	410072	                  Coprococcus comes
  0.12	3	0	S	33043	                  Coprococcus eutactus
  0.12	3	3	S1	411474	                    Coprococcus eutactus ATCC 27759
  0.12	3	3	S	116085	                  Coprococcus catus
  0.74	18	0	G	2569097	                Anaerobutyricum
  0.74	18	18	S	39488	                  Anaerobutyricum hallii
  0.70	17	0	G	189330	                Dorea
  0.70	17	17	S	88431	                  Dorea longicatena
  0.53	13	0	G	841	                Roseburia
  0.41	10	7	S	166486	                  Roseburia intestinalis
  0.04	1	1	S1	536231	                    Roseburia intestinalis L1-82
  0.04	1	1	S1	657315	                    Roseburia intestinalis M50/1
  0.04	1	1	S1	718255	                    Roseburia intestinalis XB6B4
  0.08	2	2	S	301301	                  Roseburia hominis
  0.04	1	0	G1	2637578	                  unclassified Roseburia
  0.04	1	1	S	2763062	                    Roseburia sp. NSJ-69
  0.53	13	0	G	207244	                Anaerostipes
  0.53	13	13	S	649756	                  Anaerostipes hadrus
  0.12	3	0	G	2944193	                Simiaoa
  0.12	3	3	S	2763672	                  Simiaoa sunii
  0.12	3	0	G	1506553	                Lachnoclostridium
  0.08	2	2	S	29347	                  [Clostridium] scindens
  0.04	1	1	S	89153	                  [Clostridium] hylemonae
  0.08	2	0	G	2005359	                Faecalicatena
  0.08	2	0	G1	2635385	                  unclassified Faecalicatena
  0.08	2	2	S	2823316	                    Faecalicatena sp. Marseille-Q4148
  0.08	2	0	G	28050	                Lachnospira
  0.08	2	2	S	39485	                  Lachnospira eligens
  0.04	1	0	G	830	                Butyrivibrio
  0.04	1	1	S	831	                  Butyrivibrio fibrisolvens
  0.04	1	0	G	2888809	                Novisyntrophococcus
  0.04	1	1	S	2068655	                  Novisyntrophococcus fermenticellae
  0.04	1	0	G	2719313	                Enterocloster
  0.04	1	1	S	1531	                  Enterocloster clostridioformis
  6.67	163	3	F	216572	              Oscillospiraceae
  5.81	142	73	G	216851	                Faecalibacterium
  1.80	44	36	S	853	                  Faecalibacterium prausnitzii
  0.20	5	5	S1	718252	                    Faecalibacterium prausnitzii L2-6
  0.12	3	3	S1	657322	                    Faecalibacterium prausnitzii SL3/3
  0.98	24	3	G1	2646395	                  unclassified Faecalibacterium
  0.20	5	5	S	2929491	                    Faecalibacterium sp. HTFF
  0.20	5	5	S	2929495	                    Faecalibacterium sp. I4384
  0.16	4	4	S	2929493	                    Faecalibacterium sp. I3389
  0.12	3	3	S	2929492	                    Faecalibacterium sp. I3333
  0.08	2	2	S	2929490	                    Faecalibacterium sp. I2392
  0.04	1	1	S	2929489	                    Faecalibacterium sp. IP329
  0.04	1	1	S	2929494	                    Faecalibacterium sp. I4179
  0.04	1	1	S	411483	                  Faecalibacterium duncaniae
  0.37	9	0	G	1263	                Ruminococcus
  0.33	8	0	G1	2608920	                  unclassified Ruminococcus
  0.33	8	8	S	2831966	                    Ruminococcus sp. FMBCY1
  0.04	1	1	S	1160721	                  Ruminococcus bicirculans
  0.16	4	1	G	2892396	                Vescimonas
  0.12	3	3	S	2714355	                  Vescimonas coprocola
  0.08	2	0	G	2591381	                Dysosmobacter
  0.04	1	1	S	2093857	                  Dysosmobacter welbionis
  0.04	1	0	G1	2644575	                  unclassified Dysosmobacter
  0.04	1	1	S	2830675	                    Dysosmobacter sp. Marseille-Q4140
  0.04	1	0	G	2842531	                Solibaculum
  0.04	1	1	S	2780922	                  Solibaculum mannosilyticum
  0.04	1	0	G	946234	                Flavonifractor
  0.04	1	1	S	292800	                  Flavonifractor plautii
  0.04	1	0	G	1905344	                Ruthenibacterium
  0.04	1	1	S	1550024	                  Ruthenibacterium lactatiformans
  0.08	2	0	F	186804	              Peptostreptococcaceae
  0.04	1	0	G	186831	                Acetoanaerobium
  0.04	1	1	S	1511	                  Acetoanaerobium sticklandii
  0.04	1	0	G	1870884	                Clostridioides
  0.04	1	1	S	1496	                  Clostridioides difficile
  0.04	1	0	O1	538999	              Eubacteriales incertae sedis
  0.04	1	0	F	543314	                Eubacteriales Family XIII. Incertae Sedis
  0.04	1	0	G	2060094	                  Aminipila
  0.04	1	1	S	2507160	                    Aminipila luticellarii
  0.04	1	0	F	990719	              Christensenellaceae
  0.04	1	0	G	990721	                Christensenella
  0.04	1	1	S	626937	                  Christensenella minuta
  1.84	45	0	C	909932	          Negativicutes
  1.23	30	0	O	1843489	            Veillonellales
  1.23	30	0	F	31977	              Veillonellaceae
  0.78	19	0	G	906	                Megasphaera
  0.78	19	18	S	907	                  Megasphaera elsdenii
  0.04	1	1	S1	1458465	                    Megasphaera elsdenii 14-14
  0.45	11	9	G	39948	                Dialister
  0.04	1	1	S	2161821	                  Dialister massiliensis
  0.04	1	1	S	2582419	                  Dialister hominis
  0.41	10	0	O	909929	            Selenomonadales
  0.41	10	0	F	1843491	              Selenomonadaceae
  0.33	8	0	G	158846	                Megamonas
  0.33	8	8	S	437897	                  Megamonas funiformis
  0.08	2	0	G	970	                Selenomonas
  0.04	1	0	S	971	                  Selenomonas ruminantium
  0.04	1	0	S1	114197	                    Selenomonas ruminantium subsp. lactilytica
  0.04	1	1	S2	927704	                      Selenomonas ruminantium subsp. lactilytica TAM6421
  0.04	1	0	S	69823	                  Selenomonas sputigena
  0.04	1	1	S1	546271	                    Selenomonas sputigena ATCC 35185
  0.20	5	0	O	1843488	            Acidaminococcales
  0.20	5	0	F	909930	              Acidaminococcaceae
  0.16	4	1	G	33024	                Phascolarctobacterium
  0.08	2	2	S	33025	                  Phascolarctobacterium faecium
  0.04	1	1	S	626940	                  Phascolarctobacterium succinatutens
  0.04	1	0	G	904	                Acidaminococcus
  0.04	1	0	S	187327	                  Acidaminococcus intestini
  0.04	1	1	S1	568816	                    Acidaminococcus intestini RyC-MR95
  0.98	24	0	C	91061	          Bacilli
  0.86	21	1	O	186826	            Lactobacillales
  0.57	14	0	F	1300	              Streptococcaceae
  0.45	11	3	G	1301	                Streptococcus
  0.20	5	5	S	1308	                  Streptococcus thermophilus
  0.04	1	1	S	1304	                  Streptococcus salivarius
  0.04	1	1	S	1302	                  Streptococcus gordonii
  0.04	1	1	S	1318	                  Streptococcus parasanguinis
  0.12	3	0	G	1357	                Lactococcus
  0.08	2	1	S	1358	                  Lactococcus lactis
  0.04	1	1	S1	1360	                    Lactococcus lactis subsp. lactis
  0.04	1	1	S	1363	                  Lactococcus garvieae
  0.12	3	0	F	33958	              Lactobacillaceae
  0.04	1	0	G	1578	                Lactobacillus
  0.04	1	1	S	1584	                  Lactobacillus delbrueckii
  0.04	1	0	G	46255	                Weissella
  0.04	1	1	S	137591	                  Weissella cibaria
  0.04	1	0	G	2742598	                Limosilactobacillus
  0.04	1	1	S	97478	                  Limosilactobacillus mucosae
  0.12	3	0	F	81852	              Enterococcaceae
  0.08	2	0	G	2737	                Vagococcus
  0.04	1	1	S	2738	                  Vagococcus fluvialis
  0.04	1	1	S	218144	                  Vagococcus carniphilus
  0.04	1	0	G	1350	                Enterococcus
  0.04	1	1	S	53345	                  Enterococcus durans
  0.12	3	0	O	1385	            Bacillales
  0.08	2	0	F	90964	              Staphylococcaceae
  0.08	2	0	G	1279	                Staphylococcus
  0.04	1	1	S	29385	                  Staphylococcus saprophyticus
  0.04	1	1	S	1290	                  Staphylococcus hominis
  0.04	1	0	F	186818	              Planococcaceae
  0.04	1	0	G	1372	                Planococcus
  0.04	1	1	S	2233542	                  Planococcus halotolerans
  0.41	10	0	C	526524	          Erysipelotrichia
  0.41	10	0	O	526525	            Erysipelotrichales
  0.41	10	1	F	128827	              Erysipelotrichaceae
  0.25	6	0	G	2678885	                Faecalibacillus
  0.25	6	6	S	1982626	                  Faecalibacillus intestinalis
  0.12	3	0	G	1505663	                Erysipelatoclostridium
  0.12	3	3	S	1547	                  Erysipelatoclostridium ramosum
  4.83	118	1	P	201174	        Actinobacteria
  3.85	94	1	C	1760	          Actinomycetia
  2.70	66	0	O	85004	            Bifidobacteriales
  2.70	66	0	F	31953	              Bifidobacteriaceae
  2.70	66	6	G	1678	                Bifidobacterium
  1.60	39	39	S	1680	                  Bifidobacterium adolescentis
  0.33	8	8	S	216816	                  Bifidobacterium longum
  0.29	7	7	S	28026	                  Bifidobacterium pseudocatenulatum
  0.12	3	3	S	1681	                  Bifidobacterium bifidum
  0.08	2	2	S	1686	                  Bifidobacterium catenulatum
  0.04	1	1	S	1685	                  Bifidobacterium breve
  0.45	11	0	O	85006	            Micrococcales
  0.20	5	0	F	1268	              Micrococcaceae
  0.08	2	0	G	57493	                Kocuria
  0.04	1	1	S	71999	                  Kocuria palustris
  0.04	1	0	G1	2649579	                  unclassified Kocuria
  0.04	1	1	S	2719588	                    Kocuria sp. KD4
  0.04	1	0	G	1663	                Arthrobacter
  0.04	1	1	S	2211210	                  Arthrobacter dokdonellae
  0.04	1	0	G	32207	                Rothia
  0.04	1	0	S	2047	                  Rothia dentocariosa
  0.04	1	1	S1	762948	                    Rothia dentocariosa ATCC 17931
  0.04	1	0	G	169133	                Citricoccus
  0.04	1	0	G1	2632435	                  unclassified Citricoccus
  0.04	1	1	S	2567881	                    Citricoccus sp. SGAir0253
  0.16	4	0	F	85023	              Microbacteriaceae
  0.08	2	0	G	33882	                Microbacterium
  0.04	1	1	S	69362	                  Microbacterium schleiferi
  0.04	1	1	S	273677	                  Microbacterium oleivorans
  0.04	1	0	G	33886	                Rathayibacter
  0.04	1	1	G1	2609250	                  unclassified Rathayibacter
  0.04	1	0	G	76634	                Mycetocola
  0.04	1	1	S	2079792	                  Mycetocola zhujimingii
  0.04	1	0	F	85021	              Intrasporangiaceae
  0.04	1	0	G	53457	                Janibacter
  0.04	1	1	S	857417	                  Janibacter indicus
  0.04	1	0	F	145357	              Dermacoccaceae
  0.04	1	0	G	57495	                Dermacoccus
  0.04	1	0	G1	2643059	                  unclassified Dermacoccus
  0.04	1	1	S	2762331	                    Dermacoccus sp. PAMC28757
  0.37	9	0	O	85009	            Propionibacteriales
