 62.17	3017	3017	U	0	unclassified
 37.83	1836	48	R	1	root
 36.70	1781	0	R1	131567	  cellular organisms
 36.37	1765	15	D	2	    Bacteria
 31.71	1539	2	D1	1783272	      Terrabacteria group
 20.26	983	43	P	1239	        Firmicutes
 15.85	769	0	C	186801	          Clostridia
 15.85	769	40	O	186802	            Eubacteriales
 10.20	495	54	F	186803	              Lachnospiraceae
  2.97	144	36	G	572511	                Blautia
  1.32	64	64	S	1737424	                  Blautia massiliensis
  0.41	20	0	S	40520	                  Blautia obeum
  0.41	20	20	S1	657314	                    Blautia obeum A2-162
  0.41	20	0	G1	2648079	                  unclassified Blautia
  0.37	18	18	S	2479767	                    Blautia sp. SC05B48
  0.04	2	2	S	2877527	                    Blautia sp. NBRC 113351
  0.04	2	0	S	1322	                  Blautia hansenii
  0.04	2	2	S1	537007	                    Blautia hansenii DSM 20583
  0.02	1	1	S	1796616	                  Blautia pseudococcoides
  0.02	1	1	S	2779518	                  Blautia liquoris
  1.15	56	0	G	2569097	                Anaerobutyricum
  1.15	56	56	S	39488	                  Anaerobutyricum hallii
  1.11	54	1	G	33042	                Coprococcus
  0.80	39	39	S	410072	                  Coprococcus comes
  0.19	9	9	S	116085	                  Coprococcus catus
  0.06	3	0	G1	2684943	                  unclassified Coprococcus
  0.06	3	3	S	751585	                    Coprococcus sp. ART55/1
  0.04	2	0	S	33043	                  Coprococcus eutactus
  0.04	2	2	S1	411474	                    Coprococcus eutactus ATCC 27759
  1.09	53	1	G	2316020	                Mediterraneibacter
  0.78	38	0	S	33039	                  [Ruminococcus] torques
  0.78	38	38	S1	657313	                    [Ruminococcus] torques L2-14
  0.29	14	14	S	33038	                  [Ruminococcus] gnavus
  0.93	45	0	G	189330	                Dorea
  0.93	45	45	S	88431	                  Dorea longicatena
  0.93	45	0	G	207244	                Anaerostipes
  0.93	45	45	S	649756	                  Anaerostipes hadrus
  0.47	23	5	G	841	                Roseburia
  0.23	11	6	S	166486	                  Roseburia intestinalis
  0.06	3	3	S1	536231	                    Roseburia intestinalis L1-82
  0.04	2	2	S1	718255	                    Roseburia intestinalis XB6B4
  0.14	7	7	S	301301	                  Roseburia hominis
  0.10	5	0	G	28050	                Lachnospira
  0.10	5	5	S	39485	                  Lachnospira eligens
  0.08	4	0	G	1506553	                Lachnoclostridium
  0.04	2	2	S	29347	                  [Clostridium] scindens
  0.02	1	1	S	89153	                  [Clostridium] hylemonae
  0.02	1	0	G1	2608895	                  unclassified Lachnoclostridium
  0.02	1	1	S	1834196	                    Lachnoclostridium sp. YL32
  0.06	3	0	G	2944193	                Simiaoa
  0.06	3	3	S	2763672	                  Simiaoa sunii
  0.04	2	0	G	2944198	                Wansuia
  0.04	2	2	S	2763667	                  Wansuia hejianensis
  0.04	2	0	G	2719313	                Enterocloster
  0.04	2	2	S	208479	                  Enterocloster bolteae
  0.04	2	0	G	2005359	                Faecalicatena
  0.04	2	0	G1	2635385	                  unclassified Faecalicatena
  0.04	2	2	S	2823316	                    Faecalicatena sp. Marseille-Q4148
  0.02	1	0	G	1769710	                Sellimonas
  0.02	1	1	S	1653434	                  Sellimonas intestinalis
  0.02	1	0	G	2944152	                Wujia
  0.02	1	1	S	2763670	                  Wujia chipingensis
  0.02	1	0	G	46205	                Pseudobutyrivibrio
  0.02	1	1	S	185007	                  Pseudobutyrivibrio xylanivorans
  4.53	220	9	F	216572	              Oscillospiraceae
  3.67	178	78	G	216851	                Faecalibacterium
  1.11	54	48	S	853	                  Faecalibacterium prausnitzii
  0.06	3	3	S1	657322	                    Faecalibacterium prausnitzii SL3/3
  0.06	3	3	S1	718252	                    Faecalibacterium prausnitzii L2-6
  0.89	43	12	G1	2646395	                  unclassified Faecalibacterium
  0.21	10	10	S	2929493	                    Faecalibacterium sp. I3389
  0.12	6	6	S	2929491	                    Faecalibacterium sp. HTFF
  0.10	5	5	S	2929495	                    Faecalibacterium sp. I4384
  0.08	4	4	S	2929494	                    Faecalibacterium sp. I4179
  0.06	3	3	S	2929492	                    Faecalibacterium sp. I3333
  0.02	1	1	S	2929488	                    Faecalibacterium sp. IP118
  0.02	1	1	S	2929489	                    Faecalibacterium sp. IP329
  0.02	1	1	S	2929490	                    Faecalibacterium sp. I2392
  0.06	3	3	S	411483	                  Faecalibacterium duncaniae
  0.27	13	0	G	2892396	                Vescimonas
  0.21	10	10	S	2714355	                  Vescimonas coprocola
  0.06	3	3	S	2714353	                  Vescimonas fastidiosa
  0.16	8	0	G	1263	                Ruminococcus
  0.12	6	0	G1	2608920	                  unclassified Ruminococcus
  0.12	6	6	S	2831966	                    Ruminococcus sp. FMBCY1
  0.02	1	1	S	1160721	                  Ruminococcus bicirculans
  0.02	1	1	S	2564099	                  Ruminococcus bovis
  0.08	4	0	G	946234	                Flavonifractor
  0.08	4	4	S	292800	                  Flavonifractor plautii
  0.08	4	0	G	1905344	                Ruthenibacterium
  0.08	4	4	S	1550024	                  Ruthenibacterium lactatiformans
  0.06	3	0	G	2591381	                Dysosmobacter
  0.06	3	3	S	2093857	                  Dysosmobacter welbionis
  0.02	1	0	G	2039302	                Monoglobus
  0.02	1	1	S	1981510	                  Monoglobus pectinilyticus
  0.12	6	0	F	31979	              Clostridiaceae
  0.12	6	0	G	1485	                Clostridium
  0.10	5	0	G1	2614128	                  unclassified Clostridium
  0.06	3	3	S	1042156	                    Clostridium sp. SY8519
  0.04	2	2	S	411486	                    Clostridium sp. M62/1
  0.02	1	1	S	1502	                  Clostridium perfringens
  0.08	4	0	F	186804	              Peptostreptococcaceae
  0.08	4	0	G	1870884	                Clostridioides
  0.08	4	4	S	1496	                  Clostridioides difficile
  0.04	2	0	F	186806	              Eubacteriaceae
  0.02	1	0	G	1730	                Eubacterium
  0.02	1	0	G1	2624479	                  unclassified Eubacterium
  0.02	1	1	S	2764325	                    Eubacterium sp. NSJ-61
  0.02	1	0	G	33951	                Acetobacterium
  0.02	1	1	S	52694	                  Acetobacterium wieringae
  0.04	2	0	O1	538999	              Eubacteriales incertae sedis
  0.04	2	0	G	2717089	                Massilistercora
  0.04	2	2	S	2086584	                  Massilistercora timonensis
  2.41	117	3	C	91061	          Bacilli
  2.29	111	2	O	186826	            Lactobacillales
  1.20	58	1	F	33958	              Lactobacillaceae
  0.93	45	3	G	1578	                Lactobacillus
  0.64	31	31	S	1604	                  Lactobacillus amylovorus
  0.14	7	7	S	33959	                  Lactobacillus johnsonii
  0.04	2	2	S	47770	                  Lactobacillus crispatus
  0.02	1	1	S	1596	                  Lactobacillus gasseri
  0.02	1	1	S	1579	                  Lactobacillus acidophilus
  0.10	5	0	G	2742598	                Limosilactobacillus
  0.06	3	3	S	1598	                  Limosilactobacillus reuteri
  0.04	2	2	S	97478	                  Limosilactobacillus mucosae
  0.06	3	0	G	2767885	                Latilactobacillus
  0.04	2	2	S	1599	                  Latilactobacillus sakei
  0.02	1	1	S	28038	                  Latilactobacillus curvatus
  0.04	2	0	G	2767887	                Ligilactobacillus
  0.04	2	2	S	1624	                  Ligilactobacillus salivarius
  0.02	1	1	G	2759736	                Lacticaseibacillus
  0.02	1	1	G	1243	                Leuconostoc
  0.82	40	0	F	1300	              Streptococcaceae
  0.72	35	15	G	1301	                Streptococcus
  0.16	8	8	S	1308	                  Streptococcus thermophilus
  0.10	5	2	G1	2608887	                  unclassified Streptococcus
  0.02	1	1	S	1316408	                    Streptococcus sp. HSISM1
  0.02	1	1	S	1316411	                    Streptococcus sp. HSISS2
  0.02	1	1	S	1316412	                    Streptococcus sp. HSISS3
  0.08	4	4	S	1304	                  Streptococcus salivarius
  0.02	1	1	S	1309	                  Streptococcus mutans
  0.02	1	1	S	1302	                  Streptococcus gordonii
  0.02	1	0	S	1318	                  Streptococcus parasanguinis
  0.02	1	1	S1	760570	                    Streptococcus parasanguinis ATCC 15912
  0.10	5	1	G	1357	                Lactococcus
  0.04	2	1	S	1358	                  Lactococcus lactis
  0.02	1	1	S1	1360	                    Lactococcus lactis subsp. lactis
  0.04	2	2	S	1359	                  Lactococcus cremoris
  0.12	6	0	F	81852	              Enterococcaceae
  0.12	6	2	G	1350	                Enterococcus
  0.08	4	4	S	1352	                  Enterococcus faecium
  0.08	4	0	F	186827	              Aerococcaceae
  0.08	4	0	G	1375	                Aerococcus
  0.08	4	1	S	1376	                  Aerococcus urinae
  0.06	3	3	S1	866775	                    Aerococcus urinae ACS-120-V-Col10a
  0.02	1	0	F	186828	              Carnobacteriaceae
  0.02	1	0	G	2747	                Carnobacterium
  0.02	1	0	S	147709	                  Carnobacterium inhibens
  0.02	1	1	S1	1266845	                    Carnobacterium inhibens subsp. gilichinskyi
  0.06	3	0	O	1385	            Bacillales
  0.04	2	0	O1	539002	              Bacillales incertae sedis
  0.04	2	0	O2	539742	                Bacillales Family XII. Incertae Sedis
  0.04	2	0	G	33986	                  Exiguobacterium
  0.04	2	0	G1	2644629	                    unclassified Exiguobacterium
  0.04	2	2	S	2829816	                      Exiguobacterium sp. PFWT01
  0.02	1	0	F	90964	              Staphylococcaceae
  0.02	1	1	G	1279	                Staphylococcus
  0.64	31	1	C	909932	          Negativicutes
  0.37	18	0	O	1843489	            Veillonellales
  0.37	18	0	F	31977	              Veillonellaceae
  0.21	10	1	G	906	                Megasphaera
  0.19	9	8	S	907	                  Megasphaera elsdenii
  0.02	1	1	S1	1458465	                    Megasphaera elsdenii 14-14
  0.16	8	7	G	39948	                Dialister
  0.02	1	1	S	2582419	                  Dialister hominis
  0.14	7	0	O	1843488	            Acidaminococcales
  0.14	7	0	F	909930	              Acidaminococcaceae
  0.12	6	0	G	33024	                Phascolarctobacterium
  0.04	2	2	S	33025	                  Phascolarctobacterium faecium
  0.04	2	2	S	626940	                  Phascolarctobacterium succinatutens
  0.04	2	0	G1	2639160	                  unclassified Phascolarctobacterium
  0.04	2	2	S	2823317	                    Phascolarctobacterium sp. Marseille-Q4147
  0.02	1	0	G	904	                Acidaminococcus
  0.02	1	1	S	187327	                  Acidaminococcus intestini
  0.10	5	0	O	909929	            Selenomonadales
  0.10	5	0	F	1843491	              Selenomonadaceae
  0.08	4	0	G	158846	                Megamonas
  0.08	4	4	S	437897	                  Megamonas funiformis
  0.02	1	0	G	970	                Selenomonas
  0.02	1	0	S	69823	                  Selenomonas sputigena
  0.02	1	1	S1	546271	                    Selenomonas sputigena ATCC 35185
